CODREGION,NOM_REGION,CODDIST,NOM_DISTRI,CODCOM,NOM_COMMUN
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140104",Ambohipihaonana
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140203",Ambatotsipihina
"14",VAKINANKARATRA,"1405",MANDOTO,"140509",Anjoma Ramartina
"64",MENABE,"6404",MIANDRIVAZO,"640402",Ampanihy
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140102",Ambatondrakalavao
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140103",Ambodifarihy Fenomanana
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140205",Ambohimandroso
"64",MENABE,"6404",MIANDRIVAZO,"640409",Dabolava
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140108",Antakasina
"14",VAKINANKARATRA,"1406",FARATSIHO,"140608",Vinaninony Avaratra
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640112",Masoarivo_Serinam
"53",ATSINANANA,"5307",VATOMANDRY,"530711",Ilaka
"14",VAKINANKARATRA,"1405",MANDOTO,"140520",Mandoto
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140415",Mandrosohasina
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510408",Niarovana
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510403",Ampandroantraka
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140111",Antsampandrano
"14",VAKINANKARATRA,"1406",FARATSIHO,"140609",Vinaninony Atsimo
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140405",Ambohibary
"53",ATSINANANA,"5307",VATOMANDRY,"530705",Ampasimadinika
"14",VAKINANKARATRA,"1405",BETAFO,"140506",Ambohimasina
"14",VAKINANKARATRA,"1405",MANDOTO,"140510",Ankazomiriotra
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"53",ATSINANANA,"5307",VATOMANDRY,"530713",Niarovana Caroline
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140207",Ampitatafika
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140210",Antsahalava
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510406",Antandrokomby
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530102",Antanandehibe
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640109",Bemarivo Ankilirondro
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140204",Ambodiriana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140209",Antanifotsy
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510402",Ambatoharanana
"14",VAKINANKARATRA,"1405",BETAFO,"140518",Inanantonana
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140118",Tsinjoarivo
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"64",MENABE,"6404",MIANDRIVAZO,"640406",Anosimena
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140105",Andranovelona
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"53",ATSINANANA,"5307",VATOMANDRY,"530706",Ampasimazava
"53",ATSINANANA,"5307",VATOMANDRY,"530718",Tsivangiana
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530105",Saivaza
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140403",Ambano
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140202",Ambatomiady
"14",VAKINANKARATRA,"1405",MANDOTO,"140525",Vasiana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510401",Ambalaomby
"14",VAKINANKARATRA,"1405",BETAFO,"140522",Manohisoa
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"14",VAKINANKARATRA,"1405",BETAFO,"140504",Ambatonikolahy
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140412",Antsoantany
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510407",Longozabe
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140206",Ambohitompoina
"53",ATSINANANA,"5303",MAHANORO,"530308",Mahanoro
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"64",MENABE,"6404",MIANDRIVAZO,"640405",Ankotrofotsy
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140409",Andranomanelatra
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"14",VAKINANKARATRA,"1405",BETAFO,"140513",Antohobe
"64",MENABE,"6404",MIANDRIVAZO,"640410",Isalo
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640113",Tsaraotana(concession)
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140212",Belanitra
"53",ATSINANANA,"5303",MAHANORO,"530311",Tsaravinany
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530104",Manakana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640110",Berevo(Tsianaloka)
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640105",Ankiroroky
"14",VAKINANKARATRA,"1405",BETAFO,"140505",Ambohimanambola
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140401",Alakamisy
"53",ATSINANANA,"5304",MAROLAMBO,"530411",Lohavanana
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140208",Andranofito
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140201",Ambatolahy
"53",ATSINANANA,"5303",MAHANORO,"530309",Manjakandriana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"14",VAKINANKARATRA,"1405",BETAFO,"140514",Antsoso
"14",VAKINANKARATRA,"1405",BETAFO,"140523",Soavina
"53",ATSINANANA,"5304",MAROLAMBO,"530403",Amboasary
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140404",Ambatomena
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"53",ATSINANANA,"5303",MAHANORO,"530301",Ambinanidilana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640108",Belo Sur Tsiribihina
"53",ATSINANANA,"5304",MAROLAMBO,"530406",Ambohimilanja
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140407",Ambohimiarivo
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"53",ATSINANANA,"5304",MAROLAMBO,"530407",Andonabe_Atsimo
"14",VAKINANKARATRA,"1405",BETAFO,"140515",Betafo
"14",VAKINANKARATRA,"1405",BETAFO,"140521",Ambohijato Mandritsara
"14",VAKINANKARATRA,"1405",BETAFO,"140507",Ranomafana
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140418",Soanindrariny
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140411",Antanimandry
"14",VAKINANKARATRA,"1403",ANTSIRABE I,"140301",6eme Arrondissement
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140410",Antanambao
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640111",Beroboka Nord
"64",MENABE,"6404",MIANDRIVAZO,"640401",Ambatolahy
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"14",VAKINANKARATRA,"1402",ANTANIFOTSY,"140211",Antsampandrano
"14",VAKINANKARATRA,"1403",ANTSIRABE I,"140301",5eme Arrondissement
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"14",VAKINANKARATRA,"1405",BETAFO,"140519",Mahaiza
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"14",VAKINANKARATRA,"1405",BETAFO,"140501",Alakamisy Anativato
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640107",Belinta Soaserana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640106",Antsoha
"14",VAKINANKARATRA,"1403",ANTSIRABE I,"140301",4eme Arrondissement
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640114",Tsimafana
"14",VAKINANKARATRA,"1403",ANTSIRABE I,"140301",1er Arrondissement
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140413",Belazao
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140406",Ambohidranandriana
"14",VAKINANKARATRA,"1403",ANTSIRABE I,"140301",2eme Arrondissement
"14",VAKINANKARATRA,"1405",BETAFO,"140524",Tritriva
"14",VAKINANKARATRA,"1403",ANTSIRABE I,"140301",3eme Arrondissement
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310108",Mangataboahangy
"53",ATSINANANA,"5304",MAROLAMBO,"530401",AmbalapaisoII
"53",ATSINANANA,"5304",MAROLAMBO,"530412",Marolambo
"53",ATSINANANA,"5303",MAHANORO,"530307",Betsizaraina
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140408",Ambohitsimanova
"14",VAKINANKARATRA,"1405",BETAFO,"140511",Anosiarivo Manapa
"53",ATSINANANA,"5304",MAROLAMBO,"530405",Ambodivoahangy
"53",ATSINANANA,"5303",MAHANORO,"530305",Ankazotsifantatra
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140416",Mangarano
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140419",Tsarahonenana
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140420",Vinaninkarena
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"64",MENABE,"6404",MIANDRIVAZO,"640412",Manambina
"53",ATSINANANA,"5303",MAHANORO,"530304",Ambodiharina
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640111",Beroboka Nord
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640111",Beroboka Nord
"14",VAKINANKARATRA,"1405",BETAFO,"140508",Andrembesoa
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640111",Beroboka Nord
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140414",Manandona
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640111",Beroboka Nord
"14",VAKINANKARATRA,"1405",BETAFO,"140502",Alakamisy Marososona
"53",ATSINANANA,"5303",MAHANORO,"530302",Ambinanindrano
"53",ATSINANANA,"5303",MAHANORO,"530307",Betsizaraina
"53",ATSINANANA,"5303",MAHANORO,"530304",Ambodiharina
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140402",Ibity
"31",AMORON'I MANIA,"3103",FANDRIANA,"310308",Miarinavaratra
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"53",ATSINANANA,"5304",MAROLAMBO,"530402",Ambatofisaka II
"53",ATSINANANA,"5304",MAROLAMBO,"530408",Androrangavola
"31",AMORON'I MANIA,"3103",FANDRIANA,"310313",Tsarazaza
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140417",Sahanivotry
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"31",AMORON'I MANIA,"3103",FANDRIANA,"310304",Fandriana
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"64",MENABE,"6402",MAHABO,"640205",Ankilizato
"64",MENABE,"6402",MAHABO,"640206",Befotaka
"53",ATSINANANA,"5303",MAHANORO,"530310",Masomeloka
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"14",VAKINANKARATRA,"1404",ANTSIRABE II,"140503",Alarobia Bemaha
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"53",ATSINANANA,"5304",MAROLAMBO,"530410",Betampona
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"53",ATSINANANA,"5304",MAROLAMBO,"530409",Anosiarivo
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310107",Mandrosonoro
"64",MENABE,"6402",MAHABO,"640209",Malaimbandy
"31",AMORON'I MANIA,"3103",FANDRIANA,"310312",Tatamalaza
"31",AMORON'I MANIA,"3103",FANDRIANA,"310303",Betsimisotra
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"53",ATSINANANA,"5304",MAROLAMBO,"530413",Sahakevo
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310221",Sahatsiho Ambohimanj
"64",MENABE,"6402",MAHABO,"640204",Ankilivalo
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310102",Ambatomifanongoa
"53",ATSINANANA,"5303",MAHANORO,"530306",Befotaka
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"53",ATSINANANA,"5304",MAROLAMBO,"530404",Ambodinonoka
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"64",MENABE,"6405",MORONDAVA,"640501",Analaiva
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350515",Soavina
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310101",Ambatofinandrahana
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310106",Itremo
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310219",Mahazina
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310214",Ilaka Centre
"31",AMORON'I MANIA,"3103",FANDRIANA,"310311",Sandrandahy
"53",ATSINANANA,"5303",MAHANORO,"530303",Ambodibonara
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310103",Ambondromisotra
"31",AMORON'I MANIA,"3103",FANDRIANA,"310309",Milamaina
"31",AMORON'I MANIA,"3103",FANDRIANA,"310310",Sahamadio Fisakana
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"64",MENABE,"6402",MAHABO,"640203",Analamitsivalana
"64",MENABE,"6405",MORONDAVA,"640505",Morondava
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310109",Soavina
"31",AMORON'I MANIA,"3103",FANDRIANA,"310302",Ankarinoro
"31",AMORON'I MANIA,"3103",FANDRIANA,"310305",Fiadanana
"53",ATSINANANA,"5304",MAROLAMBO,"530414",Tanambao Rabemanana
"64",MENABE,"6402",MAHABO,"640202",Ampanihy
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350504",Ambodilafa
"31",AMORON'I MANIA,"3103",FANDRIANA,"310306",Imito
"64",MENABE,"6402",MAHABO,"640208",Mahabo
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310222",Tsarasaotra
"64",MENABE,"6405",MORONDAVA,"640504",Bemanonga
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350512",Fiadanana
"31",AMORON'I MANIA,"3103",FANDRIANA,"310307",Mahazoarivo
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350509",Angodongodona
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310213",Ihadilalana
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350505",Ambodiriana Sahafary
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310223",Vohidahy
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350506",Ampasinambo
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350513",Nosy Varika
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350510",Antanambao
"31",AMORON'I MANIA,"3103",FANDRIANA,"310301",Ambohimahazo
"64",MENABE,"6405",MORONDAVA,"640502",Befasy
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310104",Amborompotsy
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310209",Andina
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350508",Androrangavola
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350514",Sahavato
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310406",Andakatany
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310208",Ambositra II
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310212",Fahizay
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350107",Fasintsara
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310215",Imerina
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310207",Ambositra I
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310220",Marosoa
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310401",Ambatomarina
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310217",Ivony
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310210",Ankazoambo
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310206",Ambohimitombo II
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310201",Alakamisy
"64",MENABE,"6402",MAHABO,"640211",Tsimazava
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310204",Ambinanindrano
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350110",Maroharatra
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310408",Anjoma Nakoana
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350503",Ambodiara
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310216",Ivato
"64",MENABE,"6402",MAHABO,"640201",Ambia
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310218",Kianjandrakefina
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350516",Vohidroa
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310410",Vinany Andakatanikely
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350502",Ambakobe
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310402",Ambohimahazo
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350517",Vohilava
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310403",Ambohimilanja
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350511",Befody
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310205",Ambohimitombo I
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350501",Ambahy
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310105",Fenoarivo
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350518",Vohitrandriana
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310405",Ambovombe Centre
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330501",Ambatomainty
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310202",Ambalamanakana
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310409",Talata Vohimena
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350103",Analampasina
"64",MENABE,"6402",MAHABO,"640210",Mandabe
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350101",Ambohimanga Atsimo
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310203",Ambatofitorahana
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350507",Andara
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310211",Antoetra
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350420",Marofototra
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"64",MENABE,"6405",MORONDAVA,"640503",Belo sur Mer
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350416",Mahavoky Nord
"64",MENABE,"6402",MAHABO,"640207",Beronono
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330210",Fiadanana
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350405",Ambohitsara Est
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310407",Anjoma
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350106",Antsindra
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310404",Ambohipo
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350402",Ambodinonoka
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350429",Vohilava
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350407",Andranambolava
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330209",Camp Robin
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350408",Andranomavo
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350102",Ambohimiera
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330215",Sahatona
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350417",Mahela
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330502",Fitampito
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330204",Ambohinamboarina
"63",ATSIMO ANDREFANA,"6304",BEROROHA,"630407",Sakena
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330202",Ambatosoa
"64",MENABE,"6403",MANJA,"640306",Soaserana
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350422",Marosangy
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330217",Vohiposa
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330418",Fanjakana
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350423",Morafeno
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350113",Tsaratanana
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330218",Vohitrarivo
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330503",Ikalamavony
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330504",Mangidy
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350411",Antaretra
"64",MENABE,"6403",MANJA,"640301",Andranopasy
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350414",Mahatsara
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330216",Sahave
"63",ATSIMO ANDREFANA,"6304",BEROROHA,"630405",Mandronarivo
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350427",Tsiatosika
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330201",Ambalakindresy
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330205",Ampitana
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330213",Manandroy
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330203",Ambohimahasoa
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330207",Ankerana
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330211",Isaka
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350415",Mahatsara Atsimo
"63",ATSIMO ANDREFANA,"6304",BEROROHA,"630408",Tanamary
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350404",Ambohinihaonana
"64",MENABE,"6403",MANJA,"640303",Anontsibe Sakalava
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350421",Marokarima
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350112",Ranomafana
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330212",Kalalao
"63",ATSIMO ANDREFANA,"6304",BEROROHA,"630403",Beroroha
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330208",Befeta
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330206",Ankafina
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350109",Kelilalina
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330214",Morafeno
"64",MENABE,"6403",MANJA,"640305",Manja
"63",ATSIMO ANDREFANA,"6304",BEROROHA,"630406",Marerano
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330414",Anjoma Itsara
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350419",Mananjary
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330407",Ambondrona
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330413",Androy
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330421",Isorana
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350426",Tsaravary
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330401",Alakamisy Ambohimaha
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350401",Ambalahosy
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350108",Ifanadiana
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350418",Manakana
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330508",Tsitondroina
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350105",Antaretra
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350409",Ankatafana
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350403",Ambohimiarina II
"33",HAUTE_MATSIATRA,"3304",ISANDRA,"330406",Ambalamadera II
"33",HAUTE_MATSIATRA,"3304",LALANGINA,"330405",Ambalamahasoa
